TransactionType,Location,Channel,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_binned,CustomerAge_binned,Target
1,19,1,1,56.0,1.0,791.46,882.0008108170784,62.51226207324933,1
1,6,0,2,140.0,1.0,5878.89,882.0008108170784,80.34608031958322,0
1,11,2,3,179.0,1.0,533.1999999999998,589.828639179945,44.67844382691544,0
1,14,0,3,35.0,1.0,897.9400000000005,589.828639179945,44.67844382691544,0
1,40,1,0,103.0,1.0,9159.56,882.0008108170784,62.51226207324933,2
1,26,0,1,12.0,1.0,4392.73,882.0008108170784,80.34608031958322,1
1,8,1,2,11.0,1.0,1390.98,297.6564675428116,98.17989856591713,0
1,12,2,1,98.0,1.0,2008.77,882.0008108170784,80.34608031958322,0
1,42,2,1,60.0,1.0,6356.96,297.6564675428116,62.51226207324933,2
1,19,2,2,164.0,1.0,6009.12,297.6564675428116,116.01371681225102,1
1,28,0,2,43.000000000000014,1.0,7896.85,297.6564675428116,116.01371681225102,1
1,35,0,3,151.0,1.0,1649.4300000000003,589.828639179945,44.67844382691544,2
1,7,1,2,150.0,1.0,2840.43,589.828639179945,116.01371681225102,0
1,38,2,2,128.0,1.0,3274.96,297.6564675428116,98.17989856591713,2
1,40,2,2,81.0,1.0,6501.56,882.0008108170784,116.01371681225102,2
1,18,0,3,76.0,1.0,363.9200000000001,589.828639179945,44.67844382691544,1
1,23,2,1,99.0,1.0,9748.48,297.6564675428116,62.51226207324933,1
1,6,0,3,45.0,1.0,1404.5299999999997,882.0008108170784,44.67844382691544,0
1,9,0,3,150.0,1.0,706.4400000000005,882.0008108170784,44.67844382691544,0
1,5,0,0,75.0,1.0,5095.73,589.828639179945,80.34608031958322,0
0,37,1,2,29.000000000000014,1.0,3059.79,882.0008108170784,116.01371681225102,2
1,35,0,1,145.0,1.0,7844.23,882.0008108170784,62.51226207324933,2
1,13,0,3,87.0,1.0,1119.6099999999992,297.6564675428116,62.51226207324933,0
1,22,2,2,248.0,1.0,5313.97,589.828639179945,98.17989856591713,1
1,31,0,1,156.0,1.0,6227.99,297.6564675428116,62.51226207324933,2
1,36,0,2,98.0,1.0,6810.94,297.6564675428116,98.17989856591713,2
1,35,2,2,143.0,1.0,1457.0699999999997,297.6564675428116,98.17989856591713,2
1,28,1,3,15.0,1.0,813.6800000000003,882.0008108170784,44.67844382691544,1
0,30,1,3,130.0,1.0,1518.8199999999997,297.6564675428116,62.51226207324933,2
1,35,0,0,150.0,1.0,10269.78,882.0008108170784,80.34608031958322,2
1,11,1,1,172.0,1.0,672.79,297.6564675428116,80.34608031958322,0
0,14,1,0,158.0,1.0,6024.8,297.6564675428116,98.17989856591713,0
0,16,2,1,50.0,1.0,2158.59,297.6564675428116,98.17989856591713,1
0,16,1,0,92.0,1.0,6011.8,297.6564675428116,80.34608031958322,1
1,13,0,2,76.0,1.0,6372.58,589.828639179945,116.01371681225102,0
1,36,1,1,52.0,1.0,2569.56,589.828639179945,98.17989856591713,2
1,37,0,0,54.0,1.0,10585.48,882.0008108170784,98.17989856591713,2
1,19,0,0,161.0,1.0,717.9899999999998,297.6564675428116,80.34608031958322,1
1,14,2,2,150.0,1.0,3689.65,589.828639179945,116.01371681225102,0
1,34,1,3,16.0,1.0,1512.1599999999999,882.0008108170784,62.51226207324933,2
0,10,2,0,75.0,1.0,14389.45,589.828639179945,116.01371681225102,0
1,12,1,1,265.0,1.0,9800.21,297.6564675428116,62.51226207324933,0
1,31,0,2,95.0,1.0,7014.69,589.828639179945,116.01371681225102,2
1,38,0,2,102.0,1.0,3520.61,589.828639179945,116.01371681225102,2
1,15,2,2,64.0,1.0,4913.42,882.0008108170784,116.01371681225102,1
1,38,1,1,105.0,1.0,9155.35,882.0008108170784,80.34608031958322,2
1,13,2,1,174.0,1.0,2567.53,589.828639179945,80.34608031958322,0
1,8,2,2,13.999999999999986,1.0,3779.47,297.6564675428116,98.17989856591713,0
0,31,2,2,104.0,1.0,4177.65,882.0008108170784,116.01371681225102,2
0,41,1,1,193.0,1.0,7284.76,297.6564675428116,62.51226207324933,2
1,1,2,2,146.0,1.0,6530.59,589.828639179945,116.01371681225102,0
1,12,2,0,51.0,1.0,7895.54,882.0008108170784,80.34608031958322,0
1,4,2,1,132.0,1.0,6781.3,882.0008108170784,98.17989856591713,0
1,36,2,1,50.0,1.0,2091.78,297.6564675428116,62.51226207324933,2
1,20,0,0,88.0,1.0,11108.39,297.6564675428116,80.34608031958322,1
1,32,1,0,111.0,1.0,9088.36,589.828639179945,62.51226207324933,2
1,7,0,1,86.0,1.0,4671.69,882.0008108170784,98.17989856591713,0
1,13,1,1,142.0,1.0,7534.73,882.0008108170784,62.51226207324933,0
1,9,0,1,144.0,1.0,6353.14,589.828639179945,62.51226207324933,0
1,28,1,0,118.0,1.0,13587.52,882.0008108170784,116.01371681225102,1
1,10,0,2,230.0,1.0,1351.2399999999998,589.828639179945,116.01371681225102,0
1,17,0,1,85.0,1.0,2797.26,882.0008108170784,62.51226207324933,1
1,16,0,2,89.0,1.0,3728.04,882.0008108170784,98.17989856591713,1
1,11,2,0,142.0,1.0,6067.44,882.0008108170784,98.17989856591713,0
1,9,1,2,133.0,1.0,4292.16,589.828639179945,116.01371681225102,0
1,17,0,2,134.0,1.0,3801.82,297.6564675428116,98.17989856591713,1
0,17,1,2,162.0,1.0,6353.22,589.828639179945,116.01371681225102,1
0,21,2,3,13.999999999999986,1.0,1251.85,882.0008108170784,44.67844382691544,1
1,2,2,0,108.0,1.0,11869.71,297.6564675428116,80.34608031958322,0
1,35,2,0,177.0,1.0,9409.43,882.0008108170784,62.51226207324933,2
1,17,0,2,47.0,1.0,6003.59,297.6564675428116,116.01371681225102,1
0,22,2,1,92.0,1.0,817.8299999999999,297.6564675428116,80.34608031958322,1
1,6,0,2,45.0,1.0,3663.64,297.6564675428116,116.01371681225102,0
1,7,1,3,160.0,1.0,319.64999999999964,882.0008108170784,62.51226207324933,0
0,26,2,1,17.0,1.0,478.22999999999956,589.828639179945,80.34608031958322,1
1,11,2,0,143.0,1.0,13446.81,297.6564675428116,80.34608031958322,0
0,27,1,0,58.0,1.0,8012.81,589.828639179945,98.17989856591713,1
1,23,0,2,198.0,1.0,4201.22,589.828639179945,116.01371681225102,1
1,29,0,3,19.0,1.0,8870.89,882.0008108170784,44.67844382691544,1
1,37,1,1,108.0,1.0,906.1999999999998,589.828639179945,62.51226207324933,2
1,38,2,0,276.0,1.0,9286.37,882.0008108170784,80.34608031958322,2
0,26,1,2,63.0,1.0,2224.08,297.6564675428116,116.01371681225102,1
0,34,2,0,16.0,1.0,14639.28,882.0008108170784,116.01371681225102,2
1,15,1,1,29.000000000000014,1.0,9733.59,882.0008108170784,80.34608031958322,1
1,36,0,1,27.999999999999986,1.0,2756.2,589.828639179945,62.51226207324933,2
1,23,0,0,86.0,1.0,6655.15,297.6564675428116,62.51226207324933,1
1,36,0,2,143.0,1.0,3233.87,297.6564675428116,98.17989856591713,2
1,7,2,1,285.0,1.0,8371.11,297.6564675428116,98.17989856591713,0
0,6,1,2,149.0,1.0,2611.64,882.0008108170784,116.01371681225102,0
0,18,1,3,136.0,1.0,552.0599999999995,589.828639179945,44.67844382691544,1
0,29,1,2,119.0,1.0,6017.36,589.828639179945,98.17989856591713,1
1,28,1,1,58.0,1.0,7281.46,589.828639179945,62.51226207324933,1
1,23,1,1,241.0,1.0,6847.47,297.6564675428116,44.67844382691544,1
1,12,1,0,76.0,1.0,13017.7,297.6564675428116,98.17989856591713,0
1,25,0,3,247.0,1.0,7597.66,589.828639179945,44.67844382691544,1
1,26,1,2,49.0,1.0,7330.31,589.828639179945,116.01371681225102,1
1,21,2,2,79.0,1.0,6711.78,882.0008108170784,80.34608031958322,1
1,41,0,2,30.0,1.0,2248.06,882.0008108170784,98.17989856591713,2
1,2,2,2,163.0,1.0,3524.68,589.828639179945,116.01371681225102,0
0,29,1,4,46.0,1.0,8332.58,882.0008108170784,98.17989856591713,1
0,39,2,3,68.0,1.0,1814.48,589.828639179945,44.67844382691544,2
1,18,1,1,176.0,1.0,3886.77,882.0008108170784,62.51226207324933,1
1,43,2,2,165.0,1.0,7591.13,589.828639179945,116.01371681225102,2
1,38,0,2,214.0,1.0,1484.31,297.6564675428116,98.17989856591713,2
1,24,0,0,245.0,1.0,9385.57,589.828639179945,116.01371681225102,1
1,9,1,2,152.0,1.0,4202.92,297.6564675428116,116.01371681225102,0
0,32,1,2,174.0,1.0,4813.12,882.0008108170784,116.01371681225102,2
1,40,1,3,139.0,1.0,9716.68,882.0008108170784,44.67844382691544,2
1,1,2,3,55.0,1.0,1980.62,297.6564675428116,44.67844382691544,0
1,43,1,0,168.0,1.0,10216.25,882.0008108170784,80.34608031958322,2
1,31,0,3,222.0,1.0,944.8299999999999,882.0008108170784,44.67844382691544,2
0,26,1,0,37.0,1.0,7469.2,882.0008108170784,80.34608031958322,1
1,22,2,0,76.0,1.0,13389.16,297.6564675428116,116.01371681225102,1
1,15,0,0,93.0,1.0,8475.47,882.0008108170784,80.34608031958322,1
0,40,0,3,63.0,1.0,991.6900000000005,882.0008108170784,44.67844382691544,2
0,3,1,2,111.0,1.0,6953.8,882.0008108170784,116.01371681225102,0
1,17,1,1,91.0,1.0,1370.0299999999997,882.0008108170784,62.51226207324933,1
1,12,0,0,175.0,1.0,14851.28,589.828639179945,80.34608031958322,0
1,34,2,0,277.0,1.0,11505.35,882.0008108170784,62.51226207324933,2
1,28,2,3,100.0,1.0,914.2799999999997,882.0008108170784,44.67844382691544,1
0,9,2,0,55.0,1.0,9955.88,589.828639179945,62.51226207324933,0
1,17,1,3,91.0,1.0,530.8599999999997,297.6564675428116,44.67844382691544,1
0,35,2,2,31.0,1.0,3807.84,589.828639179945,116.01371681225102,2
1,31,0,3,131.0,1.0,320.25,589.828639179945,44.67844382691544,2
1,34,1,0,13.999999999999986,1.0,12033.92,882.0008108170784,98.17989856591713,2
1,23,0,2,82.0,1.0,6109.55,882.0008108170784,98.17989856591713,1
1,6,2,3,297.0,1.0,1691.88,882.0008108170784,44.67844382691544,0
2,6,0,3,116.0,1.0,1697.67,882.0008108170784,44.67844382691544,0
1,11,1,1,126.0,1.0,8359.5,882.0008108170784,98.17989856591713,0
1,3,0,3,144.0,1.0,1629.12,297.6564675428116,44.67844382691544,0
1,35,3,1,162.0,1.0,6100.08,882.0008108170784,80.34608031958322,2
1,13,0,0,117.0,1.0,10095.23,589.828639179945,62.51226207324933,0
1,1,1,3,252.0,1.0,1504.9899999999998,589.828639179945,44.67844382691544,0
1,29,1,0,158.0,1.0,13182.11,589.828639179945,62.51226207324933,1
1,5,2,1,40.0,1.0,4330.04,882.0008108170784,80.34608031958322,0
1,12,0,0,39.0,1.0,905.25,297.6564675428116,62.51226207324933,0
1,21,1,2,110.0,1.0,3553.69,882.0008108170784,116.01371681225102,1
1,37,0,2,90.0,1.0,6164.65,297.6564675428116,116.01371681225102,2
1,18,2,1,188.0,1.0,9626.14,589.828639179945,62.51226207324933,1
1,18,2,1,139.0,1.0,6364.14,297.6564675428116,98.17989856591713,1
1,42,2,2,159.0,1.0,4351.83,882.0008108170784,116.01371681225102,2
1,27,2,2,165.0,1.0,5773.5,589.828639179945,98.17989856591713,1
1,20,1,1,262.0,1.0,9257.04,297.6564675428116,62.51226207324933,1
0,5,2,4,13.999999999999986,1.0,6335.58,589.828639179945,116.01371681225102,0
1,32,0,0,105.0,1.0,5403.79,882.0008108170784,80.34608031958322,2
1,16,2,1,27.999999999999986,1.0,8135.31,882.0008108170784,62.51226207324933,1
1,30,0,0,87.0,1.0,9798.26,589.828639179945,80.34608031958322,2
1,33,0,3,74.0,1.0,137.42000000000007,882.0008108170784,44.67844382691544,2
1,17,2,1,227.0,1.0,7015.46,297.6564675428116,98.17989856591713,1
0,37,2,1,128.0,1.0,2356.71,589.828639179945,80.34608031958322,2
1,8,1,2,164.0,1.0,4294.44,589.828639179945,116.01371681225102,0
0,25,1,1,150.0,1.0,9251.38,589.828639179945,80.34608031958322,1
1,1,1,2,196.0,1.0,7542.74,589.828639179945,98.17989856591713,0
0,7,2,1,172.0,1.0,9880.71,297.6564675428116,44.67844382691544,0
1,7,0,2,238.0,1.0,6189.24,589.828639179945,80.34608031958322,0
1,29,0,0,37.0,1.0,12540.18,589.828639179945,80.34608031958322,1
1,17,2,2,83.0,1.0,4586.11,297.6564675428116,98.17989856591713,1
1,19,1,2,164.0,1.0,1519.38,589.828639179945,116.01371681225102,1
1,11,1,3,95.0,1.0,1447.2600000000002,589.828639179945,44.67844382691544,0
0,30,1,3,34.0,1.0,1131.4200000000005,589.828639179945,44.67844382691544,2
1,18,2,0,115.0,1.0,10278.75,589.828639179945,116.01371681225102,1
0,11,2,0,146.0,1.0,535.1499999999996,589.828639179945,62.51226207324933,0
1,36,2,3,62.0,1.0,859.8599999999997,297.6564675428116,44.67844382691544,2
1,29,1,0,157.0,1.0,13891.47,589.828639179945,62.51226207324933,1
0,11,2,3,105.0,1.0,1046.7399999999998,297.6564675428116,44.67844382691544,0
0,36,2,1,31.0,1.0,2840.45,882.0008108170784,80.34608031958322,2
1,39,2,2,44.0,1.0,6216.77,589.828639179945,116.01371681225102,2
1,11,1,0,279.0,1.0,10141.92,297.6564675428116,80.34608031958322,0
0,20,0,3,252.0,1.0,1404.06,297.6564675428116,44.67844382691544,1
1,11,0,1,69.0,1.0,7795.79,589.828639179945,62.51226207324933,0
1,24,3,1,100.0,1.0,3886.65,297.6564675428116,62.51226207324933,1
0,32,2,3,92.0,1.0,1560.4499999999998,297.6564675428116,44.67844382691544,2
1,7,2,0,162.0,1.0,13566.58,882.0008108170784,62.51226207324933,0
1,4,2,2,142.0,1.0,4749.54,882.0008108170784,116.01371681225102,0
1,33,0,3,138.0,1.0,1044.33,297.6564675428116,44.67844382691544,2
0,13,1,2,100.0,1.0,2012.2399999999998,882.0008108170784,116.01371681225102,0
1,31,0,1,46.0,1.0,2487.2,882.0008108170784,80.34608031958322,2
1,38,0,0,63.0,1.0,14977.99,297.6564675428116,62.51226207324933,2
1,6,0,3,265.0,1.0,1969.48,882.0008108170784,62.51226207324933,0
1,35,2,2,107.0,1.0,7001.2,297.6564675428116,116.01371681225102,2
0,26,1,2,113.0,1.0,2525.25,882.0008108170784,116.01371681225102,1
0,31,0,1,47.0,1.0,7457.94,882.0008108170784,62.51226207324933,2
1,22,2,3,66.0,1.0,1690.23,589.828639179945,44.67844382691544,1
1,40,2,1,135.0,1.0,3114.92,882.0008108170784,62.51226207324933,2
1,8,1,2,180.0,1.0,3466.74,589.828639179945,116.01371681225102,0
1,38,2,0,140.0,1.0,9791.74,297.6564675428116,62.51226207324933,2
1,27,2,1,153.0,1.0,6824.0,297.6564675428116,80.34608031958322,1
1,34,0,1,88.0,1.0,8583.39,882.0008108170784,80.34608031958322,2
1,40,1,3,35.0,1.0,1488.65,882.0008108170784,44.67844382691544,2
1,35,1,3,56.0,1.0,5583.88,589.828639179945,44.67844382691544,2
1,7,0,3,139.0,1.0,1357.2200000000003,589.828639179945,44.67844382691544,0
1,1,1,0,203.0,1.0,10553.23,297.6564675428116,116.01371681225102,0
0,41,2,3,145.0,1.0,1619.6,589.828639179945,44.67844382691544,2
0,23,2,1,120.0,1.0,9475.4,589.828639179945,80.34608031958322,1
1,5,2,0,10.0,1.0,8656.18,589.828639179945,62.51226207324933,0
0,38,1,0,158.0,1.0,207.73999999999978,297.6564675428116,98.17989856591713,2
1,5,1,3,59.0,1.0,949.3800000000001,589.828639179945,44.67844382691544,0
1,1,1,3,219.0,1.0,1996.38,297.6564675428116,44.67844382691544,0
1,20,3,1,110.0,1.0,8836.51,882.0008108170784,98.17989856591713,1
1,4,1,0,105.0,1.0,14330.47,589.828639179945,62.51226207324933,0
0,20,0,0,26.0,1.0,5368.42,882.0008108170784,80.34608031958322,1
1,21,1,1,66.0,1.0,8616.05,589.828639179945,98.17989856591713,1
1,22,0,1,40.0,1.0,5906.58,297.6564675428116,80.34608031958322,1
1,15,0,2,77.0,1.0,7863.6,297.6564675428116,116.01371681225102,1
1,33,1,1,204.0,1.0,2254.71,297.6564675428116,62.51226207324933,2
1,31,2,1,43.000000000000014,1.0,6983.04,589.828639179945,62.51226207324933,2
1,13,0,0,67.0,1.0,9697.75,882.0008108170784,62.51226207324933,0
1,30,2,2,81.0,1.0,5909.52,882.0008108170784,116.01371681225102,2
1,18,1,0,45.0,1.0,7847.62,589.828639179945,80.34608031958322,1
1,32,1,2,109.0,1.0,4543.56,882.0008108170784,116.01371681225102,2
1,13,1,3,32.0,1.0,1307.23,297.6564675428116,44.67844382691544,0
1,14,0,3,155.0,1.0,1819.9099999999999,297.6564675428116,44.67844382691544,0
1,16,0,3,38.0,1.0,577.6700000000001,297.6564675428116,44.67844382691544,1
1,23,0,0,25.0,1.0,7802.36,882.0008108170784,98.17989856591713,1
1,43,1,1,103.0,1.0,2406.31,297.6564675428116,80.34608031958322,2
0,14,1,1,53.0,1.0,402.4499999999998,882.0008108170784,80.34608031958322,0
1,17,0,3,57.0,1.0,1238.4300000000003,882.0008108170784,62.51226207324933,1
1,24,1,3,22.0,1.0,796.3500000000004,589.828639179945,44.67844382691544,1
1,23,0,1,129.0,1.0,7888.76,882.0008108170784,80.34608031958322,1
1,15,0,2,269.0,1.0,4658.89,882.0008108170784,98.17989856591713,1
0,21,2,2,108.0,1.0,5009.29,589.828639179945,116.01371681225102,1
0,27,1,2,109.0,1.0,1822.3400000000001,297.6564675428116,80.34608031958322,1
1,39,2,1,68.0,1.0,5346.46,589.828639179945,80.34608031958322,2
2,16,0,0,178.0,1.0,10704.95,589.828639179945,62.51226207324933,1
1,21,1,1,51.0,1.0,2434.74,589.828639179945,62.51226207324933,1
1,8,2,1,278.0,1.0,6568.07,297.6564675428116,62.51226207324933,0
0,43,2,2,63.0,1.0,2791.45,589.828639179945,80.34608031958322,2
1,21,2,0,99.0,1.0,658.9099999999999,589.828639179945,98.17989856591713,1
1,17,1,3,26.0,1.0,1346.88,882.0008108170784,62.51226207324933,1
0,20,2,2,40.0,1.0,3022.12,297.6564675428116,116.01371681225102,1
1,11,0,3,216.0,1.0,1582.5500000000002,882.0008108170784,62.51226207324933,0
1,25,0,0,161.0,1.0,14395.88,882.0008108170784,116.01371681225102,1
1,24,0,3,109.0,1.0,1741.1,589.828639179945,44.67844382691544,1
1,5,1,2,122.0,1.0,1061.69,589.828639179945,116.01371681225102,0
1,15,2,1,103.0,1.0,7192.45,589.828639179945,80.34608031958322,1
0,41,1,1,228.0,1.0,9923.45,882.0008108170784,98.17989856591713,2
1,19,0,0,11.0,1.0,10915.11,297.6564675428116,98.17989856591713,1
1,20,0,3,100.0,1.0,719.5200000000004,297.6564675428116,44.67844382691544,1
1,27,1,1,87.0,1.0,7128.82,297.6564675428116,98.17989856591713,1
1,16,2,0,13.999999999999986,1.0,9028.49,589.828639179945,98.17989856591713,1
1,0,1,2,119.0,1.0,4656.94,589.828639179945,116.01371681225102,0
0,14,2,0,146.0,1.0,6990.64,297.6564675428116,62.51226207324933,0
1,39,1,0,147.0,1.0,6366.43,297.6564675428116,116.01371681225102,2
1,39,0,3,170.0,1.0,1382.62,882.0008108170784,44.67844382691544,2
1,4,0,0,43.000000000000014,1.0,14350.11,589.828639179945,116.01371681225102,0
1,31,0,0,158.0,1.0,12990.77,882.0008108170784,116.01371681225102,2
1,23,1,2,94.0,1.0,4835.91,882.0008108170784,80.34608031958322,1
1,26,0,1,180.0,1.0,2154.58,882.0008108170784,98.17989856591713,1
0,38,2,0,141.0,1.0,14833.34,297.6564675428116,62.51226207324933,2
1,26,0,1,47.0,1.0,5061.3,589.828639179945,98.17989856591713,1
1,2,1,2,105.0,1.0,7225.06,882.0008108170784,116.01371681225102,0
1,37,2,2,202.0,1.0,2607.58,589.828639179945,116.01371681225102,2
0,21,1,0,86.0,1.0,11538.97,297.6564675428116,98.17989856591713,1
0,30,2,2,43.000000000000014,1.0,2834.84,589.828639179945,116.01371681225102,2
1,36,2,1,38.0,1.0,7822.73,589.828639179945,80.34608031958322,2
0,33,2,0,64.0,1.0,7604.9,589.828639179945,98.17989856591713,2
1,14,2,2,269.0,1.0,1480.3900000000003,882.0008108170784,98.17989856591713,0
1,33,1,0,34.0,1.0,13696.31,297.6564675428116,116.01371681225102,2
0,34,1,0,135.0,1.0,12344.9,589.828639179945,116.01371681225102,2
0,41,1,1,47.0,1.0,8630.99,882.0008108170784,62.51226207324933,2
1,15,2,1,48.0,1.0,2202.62,589.828639179945,80.34608031958322,1
1,13,1,0,80.0,1.0,14409.74,882.0008108170784,80.34608031958322,0
1,5,0,2,115.0,1.0,4894.25,297.6564675428116,116.01371681225102,0
1,32,1,3,160.0,1.0,8981.61,882.0008108170784,44.67844382691544,2
0,15,2,1,261.0,1.0,3791.99,589.828639179945,62.51226207324933,1
1,10,1,3,38.0,1.0,690.1599999999999,589.828639179945,62.51226207324933,0
1,19,3,2,145.0,1.0,6777.12,297.6564675428116,116.01371681225102,1
1,31,2,2,178.0,1.0,5449.37,882.0008108170784,116.01371681225102,2
1,29,1,0,121.0,1.0,13779.97,297.6564675428116,62.51226207324933,1
1,12,0,1,178.0,1.0,9648.6,589.828639179945,80.34608031958322,0
1,41,2,3,35.0,1.0,1029.1500000000005,882.0008108170784,62.51226207324933,2
0,17,1,2,66.0,1.0,3656.62,882.0008108170784,80.34608031958322,1
1,21,0,1,248.0,1.0,6710.51,297.6564675428116,80.34608031958322,1
1,21,1,3,55.0,1.0,1778.75,297.6564675428116,44.67844382691544,1
0,22,1,3,22.0,1.0,5191.13,297.6564675428116,44.67844382691544,1
0,34,1,0,150.0,1.0,14847.97,882.0008108170784,98.17989856591713,2
1,4,0,0,15.0,1.0,5238.37,882.0008108170784,116.01371681225102,0
0,19,1,0,159.0,1.0,10238.82,297.6564675428116,80.34608031958322,1
1,8,0,4,176.0,1.0,7491.42,882.0008108170784,116.01371681225102,0
1,5,2,0,147.0,1.0,972.04,882.0008108170784,98.17989856591713,0
0,23,1,3,71.0,1.0,6430.86,297.6564675428116,44.67844382691544,1
1,41,1,0,157.0,1.0,14077.97,589.828639179945,116.01371681225102,2
1,32,0,2,272.0,1.0,3990.6,882.0008108170784,116.01371681225102,2
1,35,1,3,146.0,1.0,961.6499999999996,882.0008108170784,44.67844382691544,2
1,4,0,3,46.0,1.0,703.2600000000002,589.828639179945,44.67844382691544,0
1,10,1,0,268.0,1.0,1156.67,882.0008108170784,98.17989856591713,0
1,7,0,1,175.0,1.0,1356.4700000000003,297.6564675428116,80.34608031958322,0
0,5,0,3,94.0,1.0,1305.06,297.6564675428116,44.67844382691544,0
1,34,0,3,29.000000000000014,1.0,261.97000000000025,297.6564675428116,44.67844382691544,2
0,35,1,3,140.0,1.0,1210.3300000000004,589.828639179945,44.67844382691544,2
1,20,1,1,169.0,1.0,337.6199999999999,589.828639179945,62.51226207324933,1
1,12,1,1,165.0,1.0,6323.45,589.828639179945,98.17989856591713,0
1,4,0,1,128.0,1.0,7155.95,297.6564675428116,80.34608031958322,0
1,35,2,2,102.0,1.0,7896.14,297.6564675428116,98.17989856591713,2
1,29,1,3,129.0,1.0,591.2299999999996,589.828639179945,44.67844382691544,1
1,29,0,2,69.0,1.0,2583.07,589.828639179945,98.17989856591713,1
1,28,2,0,129.0,1.0,234.40999999999985,297.6564675428116,80.34608031958322,1
1,38,0,1,70.0,1.0,4735.61,589.828639179945,62.51226207324933,2
1,5,1,3,38.0,1.0,816.0100000000002,882.0008108170784,44.67844382691544,0
0,19,2,2,84.0,1.0,7393.11,589.828639179945,80.34608031958322,1
1,13,1,0,27.0,1.0,13510.11,589.828639179945,98.17989856591713,0
1,2,2,2,124.0,1.0,4466.1,882.0008108170784,116.01371681225102,0
1,11,0,2,111.0,1.0,7474.31,297.6564675428116,98.17989856591713,0
1,6,0,2,55.0,1.0,7225.63,589.828639179945,116.01371681225102,0
1,27,1,0,98.0,1.0,7255.49,882.0008108170784,80.34608031958322,1
1,23,0,0,128.0,1.0,11417.91,297.6564675428116,116.01371681225102,1
1,15,1,3,31.0,1.0,1040.4300000000007,589.828639179945,44.67844382691544,1
0,23,0,0,69.0,1.0,6039.04,882.0008108170784,116.01371681225102,1
0,40,1,1,11.0,1.0,3498.58,882.0008108170784,62.51226207324933,2
1,6,2,2,73.0,1.0,6628.75,589.828639179945,116.01371681225102,0
0,29,1,0,147.0,1.0,10156.09,297.6564675428116,98.17989856591713,1
1,19,2,3,20.0,1.0,521.8800000000001,589.828639179945,44.67844382691544,1
1,23,0,3,54.0,1.0,9165.02,589.828639179945,62.51226207324933,1
1,24,1,1,291.0,1.0,6704.76,589.828639179945,62.51226207324933,1
0,6,1,2,93.0,1.0,6384.05,297.6564675428116,116.01371681225102,0
1,18,0,2,27.0,1.0,6095.65,589.828639179945,98.17989856591713,1
1,31,0,3,277.0,1.0,1008.7600000000002,297.6564675428116,44.67844382691544,2
1,33,1,1,63.0,1.0,4381.24,882.0008108170784,80.34608031958322,2
1,25,0,3,47.0,1.0,1382.8000000000002,589.828639179945,44.67844382691544,1
1,34,1,3,72.0,1.0,7380.63,589.828639179945,44.67844382691544,2
1,17,1,0,51.0,1.0,1981.67,882.0008108170784,116.01371681225102,1
1,14,2,0,122.0,1.0,7036.72,882.0008108170784,80.34608031958322,0
1,41,0,1,138.0,1.0,3707.82,589.828639179945,62.51226207324933,2
2,2,2,1,51.0,1.0,2040.1599999999999,589.828639179945,80.34608031958322,0
1,12,2,1,49.0,1.0,2617.23,297.6564675428116,44.67844382691544,0
1,36,2,1,242.0,1.0,8883.4,589.828639179945,62.51226207324933,2
1,14,0,2,135.0,1.0,1660.6599999999999,297.6564675428116,116.01371681225102,0
1,32,1,2,79.0,1.0,2011.6,297.6564675428116,116.01371681225102,2
1,24,2,2,51.0,1.0,4309.9,589.828639179945,116.01371681225102,1
1,35,0,1,164.0,1.0,362.39999999999964,589.828639179945,62.51226207324933,2
0,31,3,0,40.0,1.0,836.6900000000005,297.6564675428116,80.34608031958322,2
1,13,1,3,21.0,1.0,1913.06,589.828639179945,62.51226207324933,0
1,3,2,3,150.0,1.0,563.46,297.6564675428116,44.67844382691544,0
1,5,2,1,65.0,1.0,6133.22,297.6564675428116,62.51226207324933,0
0,2,1,3,48.0,1.0,1068.2799999999997,297.6564675428116,44.67844382691544,0
1,25,1,2,157.0,1.0,2037.75,882.0008108170784,116.01371681225102,1
1,37,2,3,269.0,1.0,221.78999999999996,882.0008108170784,44.67844382691544,2
1,1,2,3,63.0,1.0,1127.54,882.0008108170784,44.67844382691544,0
0,27,1,2,64.0,1.0,2061.61,589.828639179945,98.17989856591713,1
1,4,0,1,273.0,1.0,2240.49,589.828639179945,62.51226207324933,0
1,9,0,2,72.0,1.0,6579.37,589.828639179945,116.01371681225102,0
1,33,1,2,137.0,1.0,1876.35,297.6564675428116,98.17989856591713,2
1,14,1,3,82.0,1.0,1664.5900000000001,589.828639179945,44.67844382691544,0
1,26,0,2,35.0,1.0,6910.18,882.0008108170784,98.17989856591713,1
1,20,1,0,298.0,1.0,1319.85,589.828639179945,62.51226207324933,1
1,21,1,0,11.0,1.0,6095.5,882.0008108170784,116.01371681225102,1
1,4,1,2,126.0,1.0,2420.86,882.0008108170784,98.17989856591713,0
1,25,1,3,153.0,1.0,359.0600000000004,882.0008108170784,44.67844382691544,1
1,14,0,2,125.0,1.0,3128.71,589.828639179945,116.01371681225102,0
1,37,0,2,71.0,1.0,7587.48,589.828639179945,98.17989856591713,2
1,25,1,3,46.0,1.0,290.59000000000015,589.828639179945,44.67844382691544,1
0,38,1,2,53.0,1.0,4735.41,882.0008108170784,116.01371681225102,2
1,20,0,3,122.0,1.0,6165.03,297.6564675428116,44.67844382691544,1
